number,Inventors,cities,countries,date,year
"6,779,364", Tankala; Kanishka ,South WindsorCT, CT,       November 4,2002
"6,779,364", Carter; Adrian ,Bulli," AU ,CA",       November 4,2002
"7,332,253", Tao; Ting ,Fort Collins, CO,       July 27,2006
"7,332,253", Beckley; Scott A.,Windsor," CO ,CA",       July 27,2006
"7,100,380", Tao; Ting ,Fort Collins, CO,       November 25,2003
"7,100,380", Kottmair; Eduard ,Ebenhausen, DE,       November 25,2003
"7,100,380", Beckley; Scott A.,Windsor," CO ,CA",       November 25,2003
"7,045,271", Tao; Ting ,Fort Collins, CO,       May 10,2004
"7,045,271", Munnelly; Heidi ,Windsor, CO,       May 10,2004
"7,045,271", Beckley; Scott ,Windsor, CO,       May 10,2004
"7,045,271", Wieland; Kevin ,Greeley," CO ,CA",       May 10,2004
"7,045,269", Tao; Ting ,Fort Collins, CO,       May 10,2004
"7,045,269", Munnelly; Heidi ,Windsor, CO,       May 10,2004
"7,045,269", Beckley; Scott ,Windsor, CO,       May 10,2004
"7,045,269", Wieland; Kevin ,Greeley," CO ,CA",       May 10,2004
"5,149,744", Tarancon; Gregorio ,Sarnia," CA ,CA",28-Jun,1990
"6,593,005", Tau; Li-Min ,Lake Jackson, TX,       January 24,2001
"6,593,005", Madenjian; Lisa S.,Lake Jackson, TX,       January 24,2001
"6,593,005", Thoen; Johan A.,Terneuzen, NL,       January 24,2001
"6,593,005", Hoenig; Wendy D.,Lake Jackson, TX,       January 24,2001
"6,593,005", Chum; Pak-Wing S.,Lake Jackson, TX,       January 24,2001
"6,593,005", Kaarto; John ,Verdun, CA,       January 24,2001
"6,593,005", Falla; Daniel J.,Sarnia," CA ,CA",       January 24,2001
"9,164,575", Taylor; Celia Charlotte ,Windsor, GB,12-Dec,2006
"9,164,575", Chandler; Ralph Edward ,Chobham, GB,12-Dec,2006
"9,164,575", Spiers; Peter Mark ,Uxbridge, GB,12-Dec,2006
"9,164,575", Wren; Gary Thomas ,Ashford, GB,12-Dec,2006
"9,164,575", Elliot; David ,Marlow," GB ,CA",12-Dec,2006
"5,414,193", Taylor; Michael A.,Hixson, TN,       February 28,1994
"5,414,193", Bapat; Ajay V.,Sarnia," CA ,CA",       February 28,1994
"4,529,753", Taylor; Michael A.,Sarnia," CA ,CA",       April 10,1984
"4,317,801", Taylor; Paul D.,Flemington, NJ,       January 21,1981
"4,317,801", Mocella; Michael T.,East Windsor,CA,       January 21,1981
"4,670,357", Taylor; William A.,Glastonbury," CT ,CA",       June 17,1985
"4,265,939", Tebbens; Klaas ,Sarnia, CA,       December 5,1979
"4,265,939", Fischer; Erhardt ,Sarnia, CA,       December 5,1979
"4,265,939", Lo; Jhy-Dou R.,Pittsfield," MA ,CA",       December 5,1979
"10,077,326", Teertstra; Steven John ,London, CA,28-Apr,2015
"10,077,326", Nguyen; Paul ,London, CA,28-Apr,2015
"10,077,326", Watson; Jessica ,London, CA,28-Apr,2015
"10,077,326", Arsenault; Gilles ,London," CA ,CA",28-Apr,2015
"9,850,331", Teertstra; Steven John ,London, CA,28-Apr,2015
"9,850,331", Nguyen; Paul ,London, CA,28-Apr,2015
"9,850,331", Watson; Jessica ,London, CA,28-Apr,2015
"9,850,331", Arsenault; Gilles ,London," CA ,CA",28-Apr,2015
"4,623,309", Teigen; Bard C.,Enfield," CT ,CA",       November 20,1985
"8,350,047", Thadani; Avinash N.,Windsor, CA,       March 28,2008
"8,350,047", Dhudshia; Bhartesh ,Windsor," CA ,CA",       March 28,2008
"8,143,451", Thadani; Avinash N.,Windsor, CA,       October 4,2007
"8,143,451", Dhudshia; Bhartesh ,Windsor," CA ,CA",       October 4,2007
"8,759,541", Thadani; Avinash N.,Windsor, CA,       July 7,2009
"8,759,541", Ntaganda; Rukundo ,Windsor, CA,       July 7,2009
"8,759,541", Beshai; Mira M.,Stittsville," CA ,CA",       July 7,2009
"7,345,010", Thompson; Jeffrey ,Cranbury, NJ,       November 27,2002
"7,345,010", Jobbins; Richard ,Freehold, NJ,       November 27,2002
"5,336,719", Thompson; Ronald J.,Enniskillen Township, CA,       April 26,1993
"5,336,719", Lunt; James ,Bright's Grove, CA,       April 26,1993
"5,336,719", Lamont; John C.,Westminster, MA,       April 26,1993
"5,336,719", Kwok; John C.,Holden," MA ,CA",       April 26,1993
"5,252,664", Thompson; Ronald J.,Enniskillen Township, CA,       June 27,1991
"5,252,664", Lunt; James ,Bright's Grove, CA,       June 27,1991
"5,252,664", Lamont; John C.,Westminster, MA,       June 27,1991
"5,252,664", Kwok; John C.,Holden," MA ,CA",       June 27,1991
"5,079,296", Thompson; Ronald J.,Enniskillen Township, CA,       July 21,1989
"5,079,296", Lunt; James ,Bright's Grove, CA,       July 21,1989
"5,079,296", Lamont; John C.,Westminster, MA,       July 21,1989
"5,079,296", Kwok; John C.,Holden," MA ,CA",       July 21,1989
"4,702,944", Thompson; Ronald J.,Sarnia," CA ,CA",       November 21,1985
"4,563,289", Thompson; Ronald J.,Sarnia," CA ,CA",       August 9,1985
"4,968,460", Thompson; Ronald J.,Sarnia, CA,       March 7,1986
"4,968,460", Gurak; Nur R.,Sarnia, CA,       March 7,1986
"4,968,460", Josty; Peter L.,Sarnia, CA,       March 7,1986
"4,968,460", Xanthopoulo; Valentino G.,Sarnia, CA,       March 7,1986
"4,968,460", Russell; James P.,Sarnia," CA ,CA",       March 7,1986
"8,097,342", Thomsen; Scott V.,South Lyon, MI,       July 22,2009
"8,097,342", Lao; Jingyu ,Saline, MI,       July 22,2009
"8,097,342", O'Connor; Kevin ,Windsor," CA ,CA",       July 22,2009
"5,321,172"," Tiffany, III; George M.",Houston, TX,       April 15,1992
"5,321,172", Ryer; Jack ,East Brunswick, NJ,       April 15,1992
"5,321,172", Roper; Renee M.,Manalapan, NJ,       April 15,1992
"5,321,172", Stover; William H.,Sarnia," CA ,CA",       April 15,1992
"5,545,237"," Tiffany, III; George M.",Princeton Junction, NJ,       June 28,1995
"5,545,237", Morgan; Beth A.,Katy, TX,       June 28,1995
"5,545,237", L'Heureux; George C.,Scotch Plains, NJ,       June 28,1995
"5,545,237", Gaines; Lewis H.,Allentown, PA,       June 28,1995
"5,545,237", Stover; William H.,Sarnia," CA ,CA",       June 28,1995
"4,312,677", Tilby; Sydney E.,Victoria, CA,       February 12,1980
"4,312,677", Vukelic; Branko ,Windsor," CA ,CA",       February 12,1980
"4,665,963", Timar; John ,Sarnia, CA,       October 19,1984
"4,665,963", Mohammed; Sheikh A. H.,Sarnia, CA,       October 19,1984
"4,665,963", Walker; John ,Sarnia," CA ,CA",       October 19,1984
"10,239,960", Timbart; Laurianne ,Bensalem, PA,10-Jun,2016
"10,239,960", Lizarraga; Gilda ,Chesterfield, NJ,10-Jun,2016
"10,239,960", Woodward; Gary ,Northwich Cheshire, GB,10-Jun,2016
"10,239,960", Kesavan; Subramanian ,Coye la Forte," FR ,CA",10-Jun,2016
"4,965,299", Timm; Walter C.,Cornwall, NY,       September 27,1989
"4,965,299", McNally; Michael H.,New Windsor ,CA,       September 27,1989
"4,195,107", Timm; Walter C.,New Windsor ,CA,       April 26,1978
"4,184,750", Timm; Walter C.,New Windsor ,CA,       April 26,1978
"6,399,230", Tormey; Ellen Schwartz ,Princeton Junction, NJ,       February 9,1999
"6,399,230", Prabhu; Ashok Narayan ,Lansdale," PA ,CA",       February 9,1999
"6,334,617", Tormey; Ellen Schwartz ,Princeton Junction, NJ,       February 9,1999
"6,334,617", Prabhu; Ashok Narayan ,Lansdale," PA ,CA",       February 9,1999
"5,725,808", Tormey; Ellen Schwartz ,Princeton Junction, NJ,       May 23,1996
"5,725,808", Prabhu; Ashok Naryan ,East Windsor,CA,       May 23,1996
"9,913,894", Tous; Guillermo ,Reisterstown, MD,13-Jul,2015
"9,913,894", Casas-Finet; Jose ,Gaithersburg, MD,13-Jul,2015
"9,913,894", Wei; Ziping ,North Potomac, MD,13-Jul,2015
"9,913,894", Pfarr; David ,Darnestown," MD ,CA",13-Jul,2015
"9,096,658", Tous; Guillermo ,Reisterstown, MD,05-Mar,2010
"9,096,658", Casas-Finet; Jose ,Gaithersburg, MD,05-Mar,2010
"9,096,658", Wei; Ziping ,North Potomac, MD,05-Mar,2010
"9,096,658", Pfarr; David ,Darnestown," MD ,CA",05-Mar,2010
"7,700,720", Tous; Guillermo ,Reisterstown, MD,       September 21,2005
"7,700,720", Casas-Finet; Jose ,Gaithersburg, MD,       September 21,2005
"7,700,720", Wei; Ziping ,North Potomac, MD,       September 21,2005
"7,700,720", Pfarr; David ,Darnestown," MD ,CA",       September 21,2005
"7,786,273", Tous; Guillermo I.,Reisterstown, MD,       March 14,2006
"7,786,273", Wei; Ziping ,North Potomac," MD ,CA",       March 14,2006
"5,332,413", Trahan; Albert J.,Tolland, CT,       March 1,1993
"5,332,413", Abbott; Vaughan ,East Hartland, CT,       March 1,1993
"5,332,413", Stankosky; Michael J.,Windsor," CT ,CA",       March 1,1993
"9,145,539", Trama; Jason ,Burlington, NJ,17-Sep,2012
"9,145,539", Adelson; Martin E ,Robbinsville," NJ ,CA",17-Sep,2012
"9,254,449", Trama; Jason ,Burlington, NJ,05-Jul,2013
"9,254,449", Adelson; Martin E.,Robbinsville," NJ ,CA",05-Jul,2013
"8,945,843", Trama; Jason ,Burlington, NJ,23-Oct,2012
"8,945,843", Mordechai; Eli ,Robbinsville, NJ,23-Oct,2012
"8,945,843", Adelson; Martin E.,East Windsor,CA,23-Oct,2012
"6,310,244", Tran; Vinh D.,Plainsboro, NJ,       July 23,1998
"6,310,244", Liu; Ruiyan ,North Brunswick," NJ ,CA",       July 23,1998
"8,383,563", Tremblay; Andre Yves ,Ottawa, CA,13-May,2010
"8,383,563", Dube; Marc Arnold ,Ottawa, CA,13-May,2010
"8,383,563", Cao; Peigang ,Sarnia," CA ,CA",13-May,2010
"5,078,769", Trier; Wolfgang ,Oberursel," DE ,CA",       June 20,1990
"6,455,039", Tripp; Cynthia Ann (Ft.,Ft. Collins, CO,       January 30,2001
"6,455,039", Brandt; Kevin S.,Windsor, CO,       January 30,2001
"6,455,039", Wisnewski; Nancy (Ft.,Ft. Collins," CO ,CA",       January 30,2001
"6,207,158", Tripp; Cynthia Ann (Ft.,Ft. Collins, CO,       August 5,1997
"6,207,158", Brandt; Kevin S.,Windsor, CO,       August 5,1997
"6,207,158", Wisnewski; Nancy (Ft.,Ft. Collins," CO ,CA",       August 5,1997
"5,837,454", Tripp; Cynthia Ann (Ft.,Ft. Collins, CO,       April 8,1997
"5,837,454", Selkirk; Murray E.,London, GB2,       April 8,1997
"5,837,454", Grieve; Robert B.,Windsor," CO ,CA",       April 8,1997
"7,297,748", Trivedi; Satyen ,East Windsor,CA,       August 30,2005
"7,296,423", Trivedi; Satyen ,East Windsor,CA,       August 30,2005
"8,222,194", Trivedi; Satyen ,Elkton, MD,       May 8,2009
"8,222,194", Sehgal; Amit ,Marlton, NJ,       May 8,2009
"8,222,194", Osborne; Alexandra ,Morrisville, PA,       May 8,2009
"8,222,194", Dahanayake; Manilal S.,Princeton Junction, NJ,       May 8,2009
"8,222,194", Talingting-Pabalan; Ruela ,Burlington, NJ,       May 8,2009
"8,222,194", Ruiz; Jose ,Burlington, NJ,       May 8,2009
"8,222,194", Aymes; Charles ,Monmouth Junction," NJ ,CA",       May 8,2009
"5,916,438", Trocciola; John C.,Glastonbury, CT,       July 1,1994
"5,916,438", Healy; Herbert C.,Hebron, CT,       July 1,1994
"5,916,438", Lesieur; Roger R.,Enfield, CT,       July 1,1994
"5,916,438", Spiegel; Ronald J.,Chapel Hill," NC ,CA",       July 1,1994
"5,976,373", Trocciola; John C.,Glastonbury, CT,       April 15,1999
"5,976,373", Healy; Herbert C.,Hebron, CT,       April 15,1999
"5,976,373", LeSieur; Roger R.,Enfield, CT,       April 15,1999
"5,976,373", Spiegel; Ronald J.,Chapel Hill," NC ,CA",       April 15,1999
"5,830,423", Trocciola; John C.,Glastonbury, CT,       November 22,1995
"5,830,423", Lesieur; Roger R.,Enfield, CT,       November 22,1995
"5,830,423"," Preston, Jr.; John L.",Hebron, CT,       November 22,1995
"5,830,423", Sederquist; Richard A.,Newington," CT ,CA",       November 22,1995
"6,010,675", Trocciola; John C.,Glastonbury, CT,       March 19,1992
"6,010,675", Schroll; Craig R.,Glastonbury, CT,       March 19,1992
"6,010,675", Lesieur; Roger R.,Enfield," CT ,CA",       March 19,1992
"5,330,727", Trocciola; John C.,Glastonbury, CT,       December 23,1992
"5,330,727", Schroll; Craig R.,Glastonbury, CT,       December 23,1992
"5,330,727", Lesieur; Roger R.,Enfield," CT ,CA",       December 23,1992
"8,808,519", Trubey; Richard K.,Upland," CA ,CA",14-Dec,2011
"4,316,774", Trusch; Raymond B.,South WindsorCT," CT ,CA",       July 5,1979
"9,029,488", Tsai; Chih-Hung ,Taiwan, TW,16-Nov,2009
"9,029,488", Peng; Hsuan-Wan ,Taiwan," TW ,CA",16-Nov,2009
"5,145,957", Tschaen; David M.,Aberdeen, NJ,       January 9,1992
"5,145,957", Lynch; Joseph E.,Plainfield, NJ,       January 9,1992
"5,145,957", Laswell; William L.,Bridgewater, NJ,       January 9,1992
"5,145,957", Volante; Ralph P.,Westfield," NJ ,CA",       January 9,1992
"7,947,691", Tumey; Lawrence N.,Shaker Heights, OH,       July 20,2005
"7,947,691", Huck; Bayard ,University Heights, OH,       July 20,2005
"7,947,691", Bom; David C.,Broadview Heights," OH ,CA",       July 20,2005
"4,495,286", Tunac; Josefino B.,Troy, MI,       May 25,1983
"4,495,286", Dobson; William E.,Windsor, CA,       May 25,1983
"4,495,286", Graham; Blanche D.,Redford Township," Wayne County, MI ,CA",       May 25,1983
"4,405,997", Tunac; Josefino B.,Troy, MI,       May 25,1983
"4,405,997", Dobson; William E.,Windsor, CA,       May 25,1983
"4,405,997", Graham; Blanche D.,Redford Township," Wayne County, MI ,CA",       May 25,1983
"5,365,009", Uppal; Ashok ,Sarnia, CA,       April 14,1993
"5,365,009", Murphy; William J.,Bright's Grove, CA,       April 14,1993
"5,365,009", Boyle; Joseph P.,Sarnia," CA ,CA",       April 14,1993
"5,237,015", Urban; Paul C.,Sarnia," CA ,CA",       November 4,1991
"5,693,712", Urban; Paul Carl ,Bright's Grove, CA,       November 29,1995
"5,693,712", Von Hellens; Walter ,Bright's Grove," CA ,CA",       November 29,1995
"6,936,579", Urban; Virginia Lee ,New Windsor ,CA,       July 31,2002
"5,736,190", Usifer; Douglas A.,Belle Mead, NJ,       February 23,1996
"5,736,190", Brauer; Melvin ,East Brunswick, NJ,       February 23,1996
"5,736,190", Chang; James C.,Crystal Lake, IL,       February 23,1996
"5,736,190", Chu; Yuan Chieh ,East Windsor,CA,       February 23,1996
"5,688,601", Usifer; Douglas A.,Belle Mead, NJ,       March 25,1994
"5,688,601", Brauer; Melvin ,East Brunswick, NJ,       March 25,1994
"5,688,601", Chang; James C.,Crystal Lake, IL,       March 25,1994
"5,688,601", Chu; Yuan Chieh ,East Windsor,CA,       March 25,1994
"9,297,048", Valenzano; Kenneth ,East Brunswick, NJ,13-Dec,2013
"9,297,048", Crowley; John ,Princeton, NJ,13-Dec,2013
"9,297,048", Khanna; Richie ,Piscataway, NJ,13-Dec,2013
"9,297,048", Flanagan; John ,East Windsor,CA,13-Dec,2013
"9,970,060", Valenzano; Kenneth ,East Brunswick, NJ,24-Jun,2016
"9,970,060", Crowley; John ,Princeton, NJ,24-Jun,2016
"9,970,060", Khanna; Richie ,Somerset, NJ,24-Jun,2016
"9,970,060", Flanagan; John ,East Windsor,CA,24-Jun,2016
"9,357,798", Valenzano; Kenneth Joseph ,East Brunswick, NJ,07-Mar,2013
"9,357,798", Crowley; John ,Princeton, NJ,07-Mar,2013
"9,357,798", Khanna; Richie ,Piscataway, NJ,07-Mar,2013
"9,357,798", Flanagan; John ,East Windsor,CA,07-Mar,2013
"8,101,693", Van Asseldonk; Lauwrence Martin Jozef ,Sarnia, CA,       December 6,2010
"8,101,693", Brown; Stephen John ,Calgary," CA ,CA",       December 6,2010
"7,998,456", Van Dijk; Haroldus Adrianus Johannes ,Petten, NL,       October 31,2007
"7,998,456", Montel; Stephan ,Sarawak, MY,       October 31,2007
"7,998,456", Wnuck; Wayne G.,South WindsorCT," CT ,CA",       October 31,2007
"6,120,923", Van Dine; Leslie L.,Manchester, CT,       December 23,1998
"6,120,923", Bonville; Leonard J.,Marlborough," CT ,CA",       December 23,1998
"6,331,366", Van Dine; Leslie L.,Manchester, CT,       June 23,1999
"6,331,366", Grasso; Albert P.,Vernon," CT ,CA",       June 23,1999
"10,022,691", van Vliet; Bart ,Delden, NL,07-Oct,2016
"10,022,691", Heck; James A.,Robbinsville, NJ,07-Oct,2016
"10,022,691", Mangnus; Eduardus Maria ,Deventer, NL,07-Oct,2016
"10,022,691", Jeurkar; Chitra ,Morganville, NJ,07-Oct,2016
"10,022,691", de Vries; Jelle ,Delden, NL,07-Oct,2016
"10,022,691", Mulder; Alart ,Delden," NL ,CA",07-Oct,2016
"3,956,472", Vance; Gary R.,East Windsor,CA,       April 3,1975
"8,466,079", Vanderspurt; Thomas H.,Glastonbury, CT,07-May,2010
"8,466,079", Arsenault; Sarah J.,Vernon, CT,07-May,2010
"8,466,079", Hugener-Campbell; Theresa A.,Coventry, CT,07-May,2010
"8,466,079", Emerson; Sean C.,Broad Brook, CT,07-May,2010
"8,466,079", Ma; Zidu ,Ellington, CT,07-May,2010
"8,466,079", MacLeod; James D.,Vernon, CT,07-May,2010
"8,466,079", Opalka; Susanne M.,Glastonbury," CT ,CA",07-May,2010
"7,744,824", Vanderspurt; Thomas H.,Glastonbury, CT,       March 23,2006
"7,744,824", Arsenault; Sarah J.,Vernon, CT,       March 23,2006
"7,744,824", Hugener-Campbell; Theresa A.,Coventry, CT,       March 23,2006
"7,744,824", Emerson; Sean C.,Broad Brook, CT,       March 23,2006
"7,744,824", Ma; Zidu ,Ellington, CT,       March 23,2006
"7,744,824", MacLeod; James D.,Vernon, CT,       March 23,2006
"7,744,824", Opalka; Susanne M.,Glastonbury," CT ,CA",       March 23,2006
"7,612,011", Vanderspurt; Thomas Henry ,Glastonbury, CT,       November 28,2006
"7,612,011", Wijzen; Fabienne ,Beaufays, BE,       November 28,2006
"7,612,011", Tang; Xia ,West Hartford, CT,       November 28,2006
"7,612,011", Leffler; Miriam P.,Manchester, CT,       November 28,2006
"7,612,011", Willigan; Rhonda R.,Manchester, CT,       November 28,2006
"7,612,011", Newman; Caroline A.,Cromwell, CT,       November 28,2006
"7,612,011", Radhakrishnan; Rakesh ,Vernon, CT,       November 28,2006
"7,612,011", Feng; Fangxia ,Richardson, TX,       November 28,2006
"7,612,011", Laube; Bruce Leon ,South Windsor, CT,       November 28,2006
"7,612,011", Dardas; Zissis ,Worcester, MA,       November 28,2006
"7,612,011", Opalka; Susanne M.,Glastonbury, CT,       November 28,2006
"7,612,011", She; Ying ,Worcester," MA ,CA",       November 28,2006
"7,166,263", Vanderspurt; Thomas Henry ,Glastonbury, CT,       March 28,2003
"7,166,263", Wijzen; Fabienne ,Beaufays, BE,       March 28,2003
"7,166,263", Tang; Xia ,West Hartford, CT,       March 28,2003
"7,166,263", Leffler; Miriam P.,Manchester, CT,       March 28,2003
"7,166,263", Willigan; Rhonda R.,Manchester, CT,       March 28,2003
"7,166,263", Newman; Caroline A.,Cromwell, CT,       March 28,2003
"7,166,263", Radhakrishnan; Rakesh ,Vernon, CT,       March 28,2003
"7,166,263", Feng; Fangxia ,Richardson, TX,       March 28,2003
"7,166,263", Laube; Bruce Leon ,South Windsor, CT,       March 28,2003
"7,166,263", Dardas; Zissis ,Worcester, MA,       March 28,2003
"7,166,263", Opalka; Susanne M.,Glastonbury, CT,       March 28,2003
"7,166,263", She; Ying ,Worcester," MA ,CA",       March 28,2003
"9,937,175", VanDeusen; Christopher L.,East Windsor,CA,07-Sep,2016
"8,993,495", Varadaraj; Ramesh ,Flemington, NJ,02-Dec,2011
"8,993,495", Moran; Lyle E.,Sarnia, CA,02-Dec,2011
"8,993,495", Brownie; John ,Brights Grove, CA,02-Dec,2011
"8,993,495", Gale; Mary J.,Lambton Shore," CA ,CA",02-Dec,2011
"5,089,523", Varma; Ravi K.,Belle Mead, NJ,       May 11,1990
"5,089,523", Chao; Sam T.,East Windsor,CA,       May 11,1990
"4,323,511", Varma; Ravi K.,Belle Mead, NJ,       May 22,1978
"4,323,511", Chao; Sam T.,East Windsor,CA,       May 22,1978
"5,177,104", Varma; Ravi K.,Belle Mead, NJ,       April 3,1990
"4,695,586", Varma; Ravi K.,Belle Mead, NJ,       September 23,1986
"5,049,577", Varma; Ravi K.,Belle Mead, NJ,       January 29,1990
"5,049,577", Gordon; Eric M.,Pennington, NJ,       January 29,1990
"5,049,577", Chao; Sam T.,East Windsor,CA,       January 29,1990
"5,264,455", Varma; Ravi K.,Vienna, VA,       July 1,1991
"5,264,455", Saunders; Jeffrey O.,Acton, MA,       July 1,1991
"5,264,455", Santafianos; Dinos P.,Lawrenceville," NJ ,CA",       July 1,1991
"6,402,944", Vaughan; Don ,Brookfield," WI ,CA",       September 21,2000
"6,776,901", Vaughan; Don ,Brookfield, WI,       November 30,2001
"6,776,901", Nielsen; Paul D.,Bluffdale," UT ,CA",       November 30,2001
"10,106,434", Vaughan; Don ,Waunakee," WI ,CA",21-Apr,2016
"9,051,196", Vaughan; Don ,Waunakee," WI ,CA",15-Mar,2013
"8,961,797", Vaughan; Don ,Waunakee," WI ,CA",14-Mar,2013
"4,694,059", Veazey; Richard L.,East Windsor,CA,       October 16,1986
"4,690,979", Veazey; Richard L.,East Windsor,CA,       November 5,1986
"4,485,233", Veazey; Richard L.,East Windsor,CA,       February 27,1984
"7,388,098", Venit; John J.,North Brunswick, NJ,       September 24,2001
"7,388,098", Madding; Gary D.,Evansville, IN,       September 24,2001
"7,388,098", Discordia; Robert P.,Monroe Township, NJ,       September 24,2001
